ID,class
URS0000EF6F7A,rnacentral
NR_002832,refseq_ncrna
ENSE00003549822,ensembl_exon_id
RGPD4,wikigene_name
ADGRB3-DT-213,hgnc_trans_name
uc057rly.1,ucsc
UPI0018BA92F9,uniparc
NM_015342,refseq_mrna
100852408,entrezgene_id
AAR95648,protein_id
uc010dah.6,ucsc
ARL16-212,hgnc_trans_name
ENSE00003655561,ensembl_exon_id
URS0000EEC102,rnacentral
ENSE00003514310,ensembl_exon_id
UPI00001FE464,uniparc
ENSE00000699648,ensembl_exon_id
AAA60142,protein_id
GINS4-209,hgnc_trans_name
ENSE00001744134,ensembl_exon_id
UPI00001414BC,uniparc
AAD29953,protein_id
HGNC:9718,hgnc_id
ENSE00001296774,ensembl_exon_id
NP_001308220,refseq_peptide
uc064wuh.1,ucsc
3O47,pdb
AVL87887,protein_id
KF459006,embl
TTC4,uniprot_gn_symbol
AFO26717,protein_id
ENSE00003640117,ensembl_exon_id
ENSE00003865669,ensembl_exon_id
GREP1-201,hgnc_trans_name
ENSE00001461830,ensembl_exon_id
ENSE00001424493,ensembl_exon_id
TTC21A-210,hgnc_trans_name
ENSE00001590363,ensembl_exon_id
uc057oca.1,ucsc
SNHG14-219,hgnc_trans_name
ENSE00001350817,ensembl_exon_id
A0A024R0N8,uniprotsptrembl
FRRS1L,wikigene_name
QPF98446,protein_id
UPI000155D6D9,uniparc
QKJ83696,protein_id
ENSE00003754456,ensembl_exon_id
AQU33204,protein_id
LILRA6-206,hgnc_trans_name
hsa-mir-4487,mirbase_id
NM_031279,refseq_mrna
uc065cih.1,ucsc
uc064mvq.1,ucsc
HGNC:32262,hgnc_id
PAX6-228,hgnc_trans_name
ENSE00003615988,ensembl_exon_id
AJ003078,embl
ENSE00003713813,ensembl_exon_id
URS0000EEE98E,rnacentral
ENSE00003623015,ensembl_exon_id
CAB94787,protein_id
CAD38561,protein_id
RPL36AP53-201,hgnc_trans_name
ENSE00001747315,ensembl_exon_id
XIST-205,hgnc_trans_name
HGNC:2409,hgnc_id
ALD83883,protein_id
ENSE00003574592,ensembl_exon_id
UPI00134B3F05,uniparc
IPR009008,interpro
QKT22768,protein_id
ENSE00001071318,ensembl_exon_id
AAI04726,protein_id
ENSE00001793276,ensembl_exon_id
ENSE00003539567,ensembl_exon_id
ENSE00002061162,ensembl_exon_id
AAB07346,protein_id
NR_123724,refseq_ncrna
ENSE00001878834,ensembl_exon_id
ENSG00000106537,ensembl_gene_id
ENSE00003139331,ensembl_exon_id
A0A2R8Y838,uniprotsptrembl
UPI0000202FE5,uniparc
ENSE00003884780,ensembl_exon_id
URS0000EF436E,rnacentral
Q4KMZ1-3,uniprot_isoform
ENSE00003563899,ensembl_exon_id
ESPN-201,hgnc_trans_name
uc003ddg.5,ucsc
AGW70982,protein_id
CCDS8387,ccds
uc010pcw.3,ucsc
uc001ynz.5,ucsc
ENSE00003896993,ensembl_exon_id
ENSE00003628963,ensembl_exon_id
URS0000EEF690,rnacentral
ENSE00002034608,ensembl_exon_id
AAA59178,protein_id
cd12655,cdd
ENSE00003902984,ensembl_exon_id
ENSE00002032924,ensembl_exon_id
AUZ22847,protein_id
IGHD1-20-201,hgnc_trans_name
ENSG00000125409,ensembl_gene_id
ENSE00001783380,ensembl_exon_id
6EC0,pdb
LINC02636-203,hgnc_trans_name
1ZVO,pdb
MMP23B,wikigene_name
Q9H0I2-1,uniprot_isoform
AZJ08950,protein_id
NM_001382796,refseq_mrna
uc001tuk.2,ucsc
BAC85912,protein_id
EAW63097,protein_id
QBZ75497,protein_id
K7EJQ6,uniprotsptrembl
AGW69581,protein_id
ENSE00002700585,ensembl_exon_id
ENSE00003617032,ensembl_exon_id
IPR037131,interpro
NR_033940,refseq_ncrna
ENSE00003704138,ensembl_exon_id
ENSE00003575735,ensembl_exon_id
X66401,embl
ENSE00003843709,ensembl_exon_id
HGNC:28119,hgnc_id
IPR027165,interpro
QEG55285,protein_id
ASS08356,protein_id
ENSE00003662712,ensembl_exon_id
7KJB,pdb
AGW63124,protein_id
A0A3B3IS22,uniprotsptrembl
uc286aoi.1,ucsc
ENSE00001805691,ensembl_exon_id
ENSE00000970100,ensembl_exon_id
UPI000059DAFD,uniparc
URS00008B7C2E,rnacentral
AP008367,embl
NM_001352983,refseq_mrna
AZJ12469,protein_id
uc287ihy.1,ucsc
ENSE00002207137,ensembl_exon_id
AMZ83608,protein_id
AUT18799,protein_id
ENSE00003821360,ensembl_exon_id
Q8IXQ5-1,uniprot_isoform
ENSE00003504362,ensembl_exon_id
uc286fil.1,ucsc
uc001ozb.5,ucsc
AXJ92133,protein_id
uc031qcj.2,ucsc
ENSG00000137713,ensembl_gene_id
BBS4-209,hgnc_trans_name
Q9UHX1-5,uniprot_isoform
NEXMIF-203,hgnc_trans_name
MRGPRX3-201,hgnc_trans_name
AF458154,embl
ENSE00001872416,ensembl_exon_id
ENSE00001344922,ensembl_exon_id
UPI0000201B69,uniparc
UPI000003F583,uniparc
ABB78605,protein_id
DAXX-215,hgnc_trans_name
ENSE00001333832,ensembl_exon_id
ENSE00002173218,ensembl_exon_id
ENSE00001696124,ensembl_exon_id
ICOS-201,hgnc_trans_name
URS0000DB83AF,rnacentral
ATG10-205,hgnc_trans_name
ENSE00003900427,ensembl_exon_id
G3XA98,uniprotsptrembl
Q8N4C8-3,uniprot_isoform
ENSE00003888213,ensembl_exon_id
uc288ujy.1,ucsc
ENSE00001661066,ensembl_exon_id
BICDL1,uniprot_gn_symbol
AIU61561,protein_id
HECTD4,uniprot_gn_symbol
CCDS12106,ccds
uc286hrx.1,ucsc
uc001har.5,ucsc
NM_001312646,refseq_mrna
CHEMBL2157852,chembl
ENSE00002373836,ensembl_exon_id
ENSE00001837955,ensembl_exon_id
uc063mgq.1,ucsc
CCDS10983,ccds
ENSE00001323040,ensembl_exon_id
ENSG00000138286,ensembl_gene_id
ENSE00003753809,ensembl_exon_id
ARHGEF6-203,hgnc_trans_name
ENSE00003874435,ensembl_exon_id
ENSE00003650623,ensembl_exon_id
URS0000EECA7D,rnacentral
uc059hre.1,ucsc
6PV2,pdb
ENSG00000252081,ensembl_gene_id
NP_001258371,refseq_peptide
AGZ75403,protein_id
ENSE00001902413,ensembl_exon_id
CCDS3482,ccds
ENSE00001618387,ensembl_exon_id
AHK08353,protein_id
uc058zbz.1,ucsc
BC011574,embl
NR_144937,refseq_ncrna
UPI0000E0B887,uniparc
ENSE00003898307,ensembl_exon_id
P28482,uniprotswissprot
ENSE00003856343,ensembl_exon_id
ENSE00003557200,ensembl_exon_id
ASZ82081,protein_id
AGX90897,protein_id
ENSE00002114449,ensembl_exon_id
PTHR12619:SF20,hmmpanther
AUV65943,protein_id
uc061cgn.1,ucsc
ENSE00003650490,ensembl_exon_id
ENSE00002088366,ensembl_exon_id
CHEMBL3713916,chembl
ENSE00003808182,ensembl_exon_id
ENSE00003461712,ensembl_exon_id
ENSE00001837858,ensembl_exon_id
HLA-DQA1-227,hgnc_trans_name
ENSE00003608840,ensembl_exon_id
ENSG00000199970,ensembl_gene_id
BX647662,embl
URS0000443795,rnacentral
ENSE00003555718,ensembl_exon_id
uc288rgs.1,ucsc
ENSG00000112183,ensembl_gene_id
AFF98981,protein_id
ENSE00003932958,ensembl_exon_id
Q9BX79-6,uniprot_isoform
BAM25766,protein_id
AUR39418,protein_id
UPI0000140299,uniparc
AB009598,embl
MG571200,embl
ENSE00002201764,ensembl_exon_id
AAP89257,protein_id
AOR43119,protein_id
ENSE00003805909,ensembl_exon_id
HNRNPA1-207,hgnc_trans_name
CCDS82276,ccds
uc010het.2,ucsc
BRCC3-205,hgnc_trans_name
ENSG00000264246,ensembl_gene_id
ENSE00002688140,ensembl_exon_id
2140,entrezgene_id
ENSE00003842247,ensembl_exon_id
ENSE00002677219,ensembl_exon_id
ENSE00001788272,ensembl_exon_id
ENSE00000436378,ensembl_exon_id
TTC5-204,hgnc_trans_name
uc286kds.1,ucsc
QIV21337,protein_id
ARK16640,protein_id
ENSE00001866394,ensembl_exon_id
ENSE00003895910,ensembl_exon_id
ENSE00003479479,ensembl_exon_id
ENSE00003215347,ensembl_exon_id
NM_014510,refseq_mrna
CAA56105,protein_id
URS0000EF4F7E,rnacentral
ENSE00001776495,ensembl_exon_id
ENSE00002605870,ensembl_exon_id
ENSE00003653784,ensembl_exon_id
uc061zgf.1,ucsc
ENSE00003070060,ensembl_exon_id
GRPEL2-203,hgnc_trans_name
ENSE00001597464,ensembl_exon_id
ENSE00001961561,ensembl_exon_id
ENSE00001143425,ensembl_exon_id
QBZ74813,protein_id
NP_003368,refseq_peptide
ENSE00001718327,ensembl_exon_id
uc057iyq.2,ucsc
BAB55268,protein_id
uc287jxr.1,ucsc
ENSE00001744573,ensembl_exon_id
AWX65173,protein_id
ENSE00000972919,ensembl_exon_id
AFF96394,protein_id
ENSE00002753606,ensembl_exon_id
uc059nle.2,ucsc
ASF86628,protein_id
uc286acb.1,ucsc
AY268355,embl
EAX07810,protein_id
ENSG00000200556,ensembl_gene_id
2AEC,pdb
ENSE00001601413,ensembl_exon_id
HGNC:50601,hgnc_id
uc287zjm.1,ucsc
ENSE00001182673,ensembl_exon_id
uc059zgc.1,ucsc
uc064ftj.2,ucsc
uc010xno.3,ucsc
ENSE00003825194,ensembl_exon_id
ENSE00003823655,ensembl_exon_id
ENSE00003912031,ensembl_exon_id
VIPR2,wikigene_name
ENSE00003621046,ensembl_exon_id
AKF15354,protein_id
uc057woy.1,ucsc
DDC-202,hgnc_trans_name
ADN42369,protein_id
ENSE00003734968,ensembl_exon_id
CAG30298,protein_id
PS50033,pfscan
AGZ76834,protein_id
uc010pvb.4,ucsc
ENSE00002307789,ensembl_exon_id
55471,entrezgene_id
ENSE00001827383,ensembl_exon_id
ENSE00002386877,ensembl_exon_id
uc060tmi.1,ucsc
NM_001387062,refseq_mrna
AY061855,embl
AQU30704,protein_id
MAGIX-201,hgnc_trans_name
AGW67718,protein_id
LINC00606-203,hgnc_trans_name
ENSE00003638518,ensembl_exon_id
uc060hfn.1,ucsc
ENSE00001619655,ensembl_exon_id
POU5F1-211,hgnc_trans_name
ENSE00001920292,ensembl_exon_id
84811,entrezgene_id
A0A087WX93,uniprotsptrembl
APS88607,protein_id
APD68547,protein_id
ENSE00003800846,ensembl_exon_id
ENSE00001754664,ensembl_exon_id
ENSE00001499180,ensembl_exon_id
BC107802,embl
ENSE00003729588,ensembl_exon_id
UPI0002467388,uniparc
ATP05498,protein_id
ENSE00003774286,ensembl_exon_id
P34925-2,uniprot_isoform
AGW77905,protein_id
QEW88389,protein_id
NP_001332837,refseq_peptide
BC003008,embl
ENSE00000971778,ensembl_exon_id
ENSE00001548588,ensembl_exon_id
ENSE00003620999,ensembl_exon_id
ADAMTS9-AS1-218,hgnc_trans_name
MTHFD2-206,hgnc_trans_name
URS0000CF1312,rnacentral
ENSE00003812602,ensembl_exon_id
uc059mwt.1,ucsc
FAR2P1-203,hgnc_trans_name
ENSE00001933613,ensembl_exon_id
uc057pbp.1,ucsc
ENSE00003871857,ensembl_exon_id
ENSG00000236431,ensembl_gene_id
UPI0004620D84,uniparc
HGNC:3986,hgnc_id
UPI00001B515A,uniparc
ENSG00000255365,ensembl_gene_id
URS0000EA5FFF,rnacentral
ENSE00003922735,ensembl_exon_id
ASC45454,protein_id
GU211347,embl
ENSE00003846515,ensembl_exon_id
URS0000178594,rnacentral
ENSE00002561110,ensembl_exon_id
ENSE00003963716,ensembl_exon_id
AF014838,embl
ENSG00000124608,ensembl_gene_id
ENSE00003715026,ensembl_exon_id
UPI000013CAB3,uniparc
ENSE00001873404,ensembl_exon_id
API5P1-201,hgnc_trans_name
ANKLE1-206,hgnc_trans_name
uc064btk.2,ucsc
GCC2-203,hgnc_trans_name
BC109106,embl
AY651259,embl
ENSE00003741179,ensembl_exon_id
ENSE00001949697,ensembl_exon_id
4CCB,pdb
AQU29368,protein_id
HGNC:25452,hgnc_id
ENSE00003613223,ensembl_exon_id
ENSE00003639220,ensembl_exon_id
PTHR12197:SF193,hmmpanther
CHEMBL4523472,chembl
SEPTIN8-206,hgnc_trans_name
AGW57311,protein_id
ENSE00003479929,ensembl_exon_id
ENSE00003873347,ensembl_exon_id
ENSE00003900083,ensembl_exon_id
QPF99071,protein_id
ENSE00001878373,ensembl_exon_id
ELOF1-208,hgnc_trans_name
ENSE00001844284,ensembl_exon_id
ENSG00000179218,ensembl_gene_id
PF02019,pfam
ENSE00001439442,ensembl_exon_id
ASC46371,protein_id
K7ERY1,uniprotsptrembl
uc058gdy.1,ucsc
NM_030666,refseq_mrna
AY035376,embl
TMEM132D-201,hgnc_trans_name
URS0000EB7461,rnacentral
AAC09368,protein_id
ENSE00003789062,ensembl_exon_id
ENSE00003891019,ensembl_exon_id
uc287rbo.1,ucsc
Q8NH03,uniprotswissprot
Q5HYW2-2,uniprot_isoform
ENSE00001653235,ensembl_exon_id
uc060jlx.1,ucsc
ENSE00003841044,ensembl_exon_id
ENSE00003773669,ensembl_exon_id
ACM70228,protein_id
ENSE00003606040,ensembl_exon_id
AAL93085,protein_id
uc062liv.1,ucsc
L10101,embl
PTHR13464,hmmpanther
ATP01885,protein_id
ENSE00001519139,ensembl_exon_id
AAH06507,protein_id
MK491461,embl
AFG06313,protein_id
UPI0001881926,uniparc
ACA01115,protein_id
GPRC5B,uniprot_gn_symbol
O60880-1,uniprot_isoform
ENSE00003694395,ensembl_exon_id
ENSE00002097291,ensembl_exon_id
NP_001157462,refseq_peptide
AAB24636,protein_id
APS90250,protein_id
ENSE00003889657,ensembl_exon_id
URS0000EEB094,rnacentral
UBE2V1-202,hgnc_trans_name
PDE1C-209,hgnc_trans_name
ENSE00001028962,ensembl_exon_id
RGS18-204,hgnc_trans_name
NM_021994,refseq_mrna
MK476099,embl
ENSE00001742938,ensembl_exon_id
UPI000013F0AD,uniparc
NP_001364955,refseq_peptide
Q9H252,uniprotswissprot
BAG65124,protein_id
UPI00022F85C2,uniparc
NM_003442,refseq_mrna
ENSE00003873263,ensembl_exon_id
uc288pfh.1,ucsc
Q8N0V3-1,uniprot_isoform
ENSE00002320234,ensembl_exon_id
URS00008C1DC9,rnacentral
ENSE00003965708,ensembl_exon_id
uc002vpu.5,ucsc
ASS22699,protein_id
AK222950,embl
ENSE00003853128,ensembl_exon_id
IST1-211,hgnc_trans_name
X98813,embl
uc002iig.5,ucsc
LINC00905-236,hgnc_trans_name
APP95243,protein_id
AB042555,embl
EAW52990,protein_id
AGZ68381,protein_id
ENSE00003937439,ensembl_exon_id
PLAC4-201,hgnc_trans_name
ENSE00003617216,ensembl_exon_id
ENSE00003841662,ensembl_exon_id
URS00006930A5,rnacentral
UPI0000125B46,uniparc
ENSE00001870129,ensembl_exon_id
NM_181050,refseq_mrna
uc286mij.1,ucsc
TAB3-206,hgnc_trans_name
AAG35790,protein_id
AK125866,embl
CCDS82031,ccds
ENSE00002893194,ensembl_exon_id
1OGU,pdb
CUL4B-233,hgnc_trans_name
UPI0000119C74,uniparc
BC014361,embl
ENSG00000273698,ensembl_gene_id
BAD13697,protein_id
CCDS76046,ccds
ENSE00002706124,ensembl_exon_id
UPI000198C760,uniparc
SRXN1-201,hgnc_trans_name
A0A2R8YEH4,uniprotsptrembl
HGNC:53379,hgnc_id
AAI21072,protein_id
uc288mpc.1,ucsc
MBD5-209,hgnc_trans_name
ENSE00002281736,ensembl_exon_id
ASS27279,protein_id
B7Z2L0,uniprotsptrembl
UPI0001B79450,uniparc
uc003usc.2,ucsc
ENSE00003663274,ensembl_exon_id
ENSE00003732167,ensembl_exon_id
HTRA1-202,hgnc_trans_name
P20023,uniprotswissprot
IQCK,wikigene_name
AY260740,embl
GU014567,embl
NR_119384,refseq_ncrna
ENSE00003471886,ensembl_exon_id
MK476299,embl
uc287pgh.1,ucsc
ENSE00001718858,ensembl_exon_id
AC092468,embl
FASN-212,hgnc_trans_name
NM_001353026,refseq_mrna
AJV86892,protein_id
AQU19741,protein_id
ENSE00002566725,ensembl_exon_id
ENSE00003603276,ensembl_exon_id
AC002978,embl
AID12196,protein_id
ENSE00001783933,ensembl_exon_id
AFU89370,protein_id
UPI0001E8EF46,uniparc
U16752,embl
uc062zvp.1,ucsc
ENSE00003653906,ensembl_exon_id
URS0000BCD38A,rnacentral
QMP94108,protein_id
NP_001277137,refseq_peptide
uc286jvc.1,ucsc
AAH67820,protein_id
ANG08710,protein_id
URS0000D6E3E0,rnacentral
RYK-202,hgnc_trans_name
AP3B2-210,hgnc_trans_name
ENSE00001736397,ensembl_exon_id
RIMBP2-214,hgnc_trans_name
BC026257,embl
3K23,pdb
URS0000EEC2A4,rnacentral
BC002870,embl
UPI0002840960,uniparc
ENSE00001156923,ensembl_exon_id
AFO30591,protein_id
AGBL5-209,hgnc_trans_name
ENSE00003623586,ensembl_exon_id
uc057zdo.1,ucsc
uc062gor.1,ucsc
ENSG00000166225,ensembl_gene_id
ENSE00001555673,ensembl_exon_id
ENSE00003621054,ensembl_exon_id
NP_001317582,refseq_peptide
ENSE00003608171,ensembl_exon_id
PTCHD1,uniprot_gn_symbol
ENSE00003761067,ensembl_exon_id
NP_001186709,refseq_peptide
AGZ69275,protein_id
EAW64839,protein_id
ENSE00001945072,ensembl_exon_id
uc287wbg.1,ucsc
ENSE00003539544,ensembl_exon_id
HEATR5A-208,hgnc_trans_name
ENSE00001557713,ensembl_exon_id
AON76138,protein_id
FBXO15-205,hgnc_trans_name
URS00008B65C4,rnacentral
91663,entrezgene_id
ENSE00003880786,ensembl_exon_id
CAD5895163,protein_id
105379127,entrezgene_id
HGNC:46580,hgnc_id
ENSE00002657235,ensembl_exon_id
SM00317,smart
URS000075BAD8,rnacentral
URS0000063A17,rnacentral
uc288nki.1,ucsc
ENSE00002578991,ensembl_exon_id
ENSE00003892355,ensembl_exon_id
AF140732,embl
ENSE00003855366,ensembl_exon_id
JQ291192,embl
ENSE00002481620,ensembl_exon_id
ENSE00003691773,ensembl_exon_id
KF056315,embl
ASS29977,protein_id
ENSE00003849661,ensembl_exon_id
UPI0000EA87E6,uniparc
NP_001284625,refseq_peptide
ENSE00003742910,ensembl_exon_id
ENSE00003516888,ensembl_exon_id
ENSE00001766984,ensembl_exon_id
BC014432,embl
IPR035860,interpro
ENSE00003528312,ensembl_exon_id
MAP2K1-205,hgnc_trans_name
PPIL3-208,hgnc_trans_name
ENSE00000742787,ensembl_exon_id
ENSE00003852523,ensembl_exon_id
ENSE00003602041,ensembl_exon_id
uc286psz.1,ucsc
ENSE00002538800,ensembl_exon_id
UPI0002840A19,uniparc
ENSE00003841570,ensembl_exon_id
PWWP3A-203,hgnc_trans_name
ATL21471,protein_id
uc062uly.1,ucsc
AK026277,embl
ENSE00001742214,ensembl_exon_id
ENSE00003895608,ensembl_exon_id
TACC1-206,hgnc_trans_name
URS00008B51CE,rnacentral
ENSE00003803265,ensembl_exon_id
ENSE00002287534,ensembl_exon_id
AGS47365,protein_id
HGNC:25828,hgnc_id
FCRL6-204,hgnc_trans_name
KU178762,embl
AGZ77365,protein_id
ENSE00003905287,ensembl_exon_id
2YE4,pdb
P08559-1,uniprot_isoform
ENSE00003660562,ensembl_exon_id
CCDC102A,uniprot_gn_symbol
ENSE00002162132,ensembl_exon_id
NP_001002255,refseq_peptide
NP_001294935,refseq_peptide
NP_055850,refseq_peptide
AGZ69283,protein_id
ENSE00002323999,ensembl_exon_id
ENSE00001323316,ensembl_exon_id
ENSE00003784773,ensembl_exon_id
URS00002CFD27,rnacentral
ENSE00003784045,ensembl_exon_id
KIZ-201,hgnc_trans_name
AK303030,embl
MS4A8-208,hgnc_trans_name
ENSE00003924417,ensembl_exon_id
SNORA75.3-201,rfam_trans_name
AQU13765,protein_id
KJ154289,embl
ENSE00003468182,ensembl_exon_id
AFF93521,protein_id
ENSE00002175031,ensembl_exon_id
ENSE00002494968,ensembl_exon_id
UPI000006F146,uniparc
uc063edr.1,ucsc
ENSE00001832716,ensembl_exon_id
AGW60097,protein_id
uc063jes.1,ucsc
ENSE00003806299,ensembl_exon_id
URS0000EA2FE1,rnacentral
uc001ucr.5,ucsc
URS00008BF5E9,rnacentral
JQ703576,embl
ENSE00001904375,ensembl_exon_id
ENSE00001737530,ensembl_exon_id
221477,entrezgene_id
BAF84647,protein_id
ENSG00000224072,ensembl_gene_id
ENSE00003604845,ensembl_exon_id
ENSE00003779534,ensembl_exon_id
ADP91907,protein_id
ENSE00003605040,ensembl_exon_id
ENSE00003820303,ensembl_exon_id
AQU20257,protein_id
QMP93005,protein_id
X65661,embl
ENSE00002809722,ensembl_exon_id
PTHR23136,hmmpanther
ENSE00002469196,ensembl_exon_id
S87178,embl
hsa-mir-6740,mirbase_id
SSF158548,superfamily
URS000010E282,rnacentral
URS000075D859,rnacentral
ENSE00001870655,ensembl_exon_id
PTHR14738:SF29,hmmpanther
ENSE00003806977,ensembl_exon_id
ASS06342,protein_id
2QTZ,pdb
AHW34295,protein_id
ENSG00000278221,ensembl_gene_id
QKT23917,protein_id
UPI00025A2C61,uniparc
uc286chf.1,ucsc
MMD2,wikigene_name
ENSE00003480335,ensembl_exon_id
uc058vnr.1,ucsc
MG952864,embl
ENSG00000201047,ensembl_gene_id
ENSE00003925498,ensembl_exon_id
AIN39391,protein_id
ENSE00001617982,ensembl_exon_id
NR_148946,refseq_ncrna
AZJ08199,protein_id
ENSE00003888366,ensembl_exon_id
ENSE00002159086,ensembl_exon_id
ENSE00003919238,ensembl_exon_id
UPI0000DD85F9,uniparc
5111,entrezgene_id
ENSE00002109365,ensembl_exon_id
ENSE00001076310,ensembl_exon_id
uc287iud.1,ucsc
DAXX-214,hgnc_trans_name
ENSG00000008300,ensembl_gene_id
AUT18214,protein_id
AHX52086,protein_id
CAA77942,protein_id
AK122785,embl
NM_014300,refseq_mrna
AAN76710,protein_id
ASS26510,protein_id
ENSE00003191231,ensembl_exon_id
AHX52213,protein_id
BAA90987,protein_id
ANJ63656,protein_id
uc288fyy.1,ucsc
P18510,uniprotswissprot
AF373102,embl
URS0000EF091B,rnacentral
ENSE00002468159,ensembl_exon_id
ENSE00003868288,ensembl_exon_id
UPI00001F8DA3,uniparc
ENSE00003780291,ensembl_exon_id
ENSE00001837815,ensembl_exon_id
URS0000EF0A98,rnacentral
URS0000780BE0,rnacentral
URS00000EDFC6,rnacentral
ENSE00003852357,ensembl_exon_id
BAD96267,protein_id
ENSG00000254398,ensembl_gene_id
PTHR14907:SF3,hmmpanther
ENSE00003805332,ensembl_exon_id
PTOV1-AS1-201,hgnc_trans_name
AEV49289,protein_id
6LIM,pdb
ENSE00001186489,ensembl_exon_id
AQU18800,protein_id
PTHR18945:SF60,hmmpanther
AY339444,embl
uc062jyi.1,ucsc
UPI0000E23B00,uniparc
NP_001091110,refseq_peptide
NR_039688,refseq_ncrna
ENSE00001141601,ensembl_exon_id
ABS00098,protein_id
P02765,uniprotswissprot
ENSE00001678544,ensembl_exon_id
ACQ75492,protein_id
uc287mdd.1,ucsc
ENSE00000652009,ensembl_exon_id
ENSE00003505077,ensembl_exon_id
AFQ05011,protein_id
AIU62538,protein_id
SPATA31E1-201,hgnc_trans_name
uc003oqg.3,ucsc
NM_013301,refseq_mrna
ENSE00002080447,ensembl_exon_id
ENSE00001660431,ensembl_exon_id
ENSE00003738554,ensembl_exon_id
ENSE00002153351,ensembl_exon_id
ENSE00003874580,ensembl_exon_id
uc001rvl.6,ucsc
NME7-212,hgnc_trans_name
ENSG00000223293,ensembl_gene_id
BAG35838,protein_id
K7EN80,uniprotsptrembl
ENSE00000812753,ensembl_exon_id
ALDH3A2-206,hgnc_trans_name
ENSE00001377974,ensembl_exon_id
CCDS1378,ccds
NM_001371356,refseq_mrna
ENSE00003935088,ensembl_exon_id
NR_024066,refseq_ncrna
CAC9019918,protein_id
C9JVB0,uniprotsptrembl
1XN2,pdb
KP455656,embl
URS0000EF17A9,rnacentral
AGW56519,protein_id
NM_015052,refseq_mrna
ENSE00003748366,ensembl_exon_id
ENSE00003635130,ensembl_exon_id
QGW54881,protein_id
ENSG00000286687,ensembl_gene_id
ENSE00002183975,ensembl_exon_id
AHW31016,protein_id
A0A0C4ZN08,uniprotsptrembl
ENSE00001896266,ensembl_exon_id
ENSE00002119949,ensembl_exon_id
uc287put.1,ucsc
AAO18164,protein_id
ENSE00002132448,ensembl_exon_id
OR13J1,wikigene_name
uc064egg.1,ucsc
AB000263,embl
NP_001317962,refseq_peptide
TBC1D15,uniprot_gn_symbol
uc058svb.1,ucsc
CCDS46075,ccds
CDH11-219,hgnc_trans_name
uc287tay.1,ucsc
uc288bia.1,ucsc
AAP23197,protein_id
ADN11027,protein_id
AGZ11945,protein_id
NP_001317149,refseq_peptide
ENSE00003516047,ensembl_exon_id
JX153489,embl
ENSE00002114116,ensembl_exon_id
ENSE00001887335,ensembl_exon_id
ENSE00003362778,ensembl_exon_id
ENSE00002362360,ensembl_exon_id
URS0000693192,rnacentral
AHW30777,protein_id
QKT22076,protein_id
ENSE00003892042,ensembl_exon_id
AVA29283,protein_id
GPATCH4-211,hgnc_trans_name
JQ705466,embl
ENSE00003908561,ensembl_exon_id
ORC6-202,hgnc_trans_name
ZSCAN2-201,hgnc_trans_name
ENSE00003775111,ensembl_exon_id
uc057ebe.1,ucsc
ENSE00002424081,ensembl_exon_id
uc065bgu.1,ucsc
NM_182542,refseq_mrna
AUR53823,protein_id
PIRSF001415,pirsf
AK289401,embl
ENSE00003904602,ensembl_exon_id
AFG14035,protein_id
ENSE00003927138,ensembl_exon_id
CCDS8914,ccds
PTHR31037,hmmpanther
IPR026708,interpro
ENSE00002914681,ensembl_exon_id
AL157823,embl
uc288eum.1,ucsc
Q96GX5-2,uniprot_isoform
ENSE00003869588,ensembl_exon_id
QFP99892,protein_id
ATP13A1-212,hgnc_trans_name
ENSE00003692847,ensembl_exon_id
HGNC:24955,hgnc_id
EPHA8-202,hgnc_trans_name
uc288spn.1,ucsc
ENSE00002413414,ensembl_exon_id
PKHD1-202,hgnc_trans_name
AFO29960,protein_id
UPI0005D0340A,uniparc
ENSG00000277222,ensembl_gene_id
ENSE00003840022,ensembl_exon_id
ENSE00003519630,ensembl_exon_id
AHW37496,protein_id
CCDS593,ccds
uc059edm.1,ucsc
ENSE00001433625,ensembl_exon_id
SBF1-207,hgnc_trans_name
KC252380,embl
uc060rlk.1,ucsc
S4R449,uniprotsptrembl
KDSR,wikigene_name
EED-202,hgnc_trans_name
TAB1-204,hgnc_trans_name
ENSE00001839804,ensembl_exon_id
R-HSA-5696398,reactome_gene
cd15680,cdd
ENSE00003756104,ensembl_exon_id
ENSG00000153896,ensembl_gene_id
UPI0003F480B3,uniparc
APD62852,protein_id
ENSE00001669265,ensembl_exon_id
4G5Q,pdb
JX153152,embl
uc287lwh.1,ucsc
ENSE00001661840,ensembl_exon_id
EMC8-205,hgnc_trans_name
QGW53985,protein_id
uc059ekj.1,ucsc
uc060pie.1,ucsc
ACQ74082,protein_id
ATP02538,protein_id
QFZ97640,protein_id
5ALV,pdb
ENSE00003769853,ensembl_exon_id
uc010dwe.5,ucsc
AY484971,embl
A0A024R0X1,uniprotsptrembl
UPI0001E8F609,uniparc
AGW62169,protein_id
ENSE00001577616,ensembl_exon_id
CLHC1-207,hgnc_trans_name
FAM104A-206,hgnc_trans_name
uc063juj.2,ucsc
ENSE00003790494,ensembl_exon_id
NM_134428,refseq_mrna
EU092863,embl
2HXS,pdb
KP345987,embl
uc287bcq.1,ucsc
KF540701,embl
SCAMP3-218,hgnc_trans_name
URS0000EF1D61,rnacentral
uc284mqd.1,ucsc
UBR5-DT-201,hgnc_trans_name
ENSE00003732656,ensembl_exon_id
ASZ81717,protein_id
4A08,pdb
ENSE00003654545,ensembl_exon_id
